quorumCheckOnRead,ongaroLeaseEnabled,leaseGuardEnabled,deferCommitEnabled,inheritLeaseEnabled,size,electionTimeoutMilliseconds,delta,reads,writes,operationType,opsPerSec,p50latencyNanos,p90latencyNanos,p95latencyNanos
False,False,False,False,False,1024,500,500,131250,393750,write,24607.6,8185553.0,11095941.0,14149475.0
False,False,False,False,False,1024,500,500,600000,0,read,39998.1,116007.0,156600.0,162522.0
False,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,450000,150000,read,28124.0,157687.0,398408.0,544642.0
False,False,False,False,False,1024,500,500,450000,150000,write,9374.62,5330123.0,6238259.0,6454805.0
False,False,False,False,False,1024,500,500,300000,300000,read,18749.0,234164.0,1102799.0,1322610.0
False,False,False,False,False,1024,500,500,300000,300000,write,18749.0,6655251.0,7673941.0,8604623.0
False,False,False,False,False,1024,500,500,150000,450000,read,9374.3,1233976.0,2936685.0,4123939.0
False,False,False,False,False,1024,500,500,150000,450000,write,28123.1,9122408.0,13182837.0,15756768.0
False,False,False,False,False,1024,500,500,675000,0,read,44998.9,117727.0,154815.0,163540.0
False,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,506250,168750,read,31639.9,158254.0,456311.0,605646.0
False,False,False,False,False,1024,500,500,506250,168750,write,10546.5,5441025.0,6354994.0,6589798.0
False,False,False,False,False,1024,500,500,337500,337500,read,21092.6,366980.0,1358331.0,1622759.0
False,False,False,False,False,1024,500,500,337500,337500,write,21092.7,7128598.0,8428302.0,10502615.0
False,False,False,False,False,1024,500,500,168750,506250,read,10545.5,4891675.0,10530381.0,12119912.0
False,False,False,False,False,1024,500,500,168750,506250,write,31637.0,16490115.0,21992457.0,23836400.0
False,False,False,False,False,1024,500,500,750000,0,read,49998.5,125043.0,155133.0,163223.0
False,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,562500,187500,read,35155.6,167283.0,535957.0,682642.0
False,False,False,False,False,1024,500,500,562500,187500,write,11718.3,5595523.0,6475154.0,6707431.0
False,False,False,False,False,1024,500,500,375000,375000,read,23435.9,613745.0,1893602.0,2292744.0
False,False,False,False,False,1024,500,500,375000,375000,write,23436.0,7897392.0,9923416.0,12691431.0
False,False,False,False,False,1024,500,500,187500,562500,read,7767.39,411069619.0,4200604071.0,5120449106.0
False,False,False,False,False,1024,500,500,187500,562500,write,23283.3,422581513.0,4203990025.0,5120289952.0
False,False,False,False,False,1024,500,500,825000,0,read,55000.9,125785.0,163992.0,173986.0
False,False,False,False,False,1024,500,500,825000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,618750,206250,read,38670.7,189674.0,647240.0,799673.0
False,False,False,False,False,1024,500,500,618750,206250,write,12890.1,5780586.0,6730977.0,7037092.0
False,False,False,False,False,1024,500,500,412500,412500,read,25779.7,888902.0,2361234.0,2973794.0
False,False,False,False,False,1024,500,500,412500,412500,write,25779.7,8626514.0,11620258.0,14429364.0
False,False,False,False,False,1024,500,500,206250,618750,read,6407.44,2073997729.0,6923679503.0,7770668985.0
False,False,False,False,False,1024,500,500,206250,618750,write,19208.1,2080933968.0,6943167200.0,7802929517.0
False,False,False,False,False,1024,500,500,900000,0,read,60000.8,126832.0,164895.0,174203.0
False,False,False,False,False,1024,500,500,900000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,675000,225000,read,42185.8,213354.0,776364.0,947172.0
False,False,False,False,False,1024,500,500,675000,225000,write,14062.0,6031628.0,7043050.0,7394914.0
False,False,False,False,False,1024,500,500,450000,450000,read,28122.6,1596439.0,4228786.0,5706735.0
False,False,False,False,False,1024,500,500,450000,450000,write,28122.6,10079492.0,14883765.0,16642814.0
False,False,False,False,False,1024,500,500,225000,675000,read,6361.12,2612080791.0,7520914983.0,8389056867.0
False,False,False,False,False,1024,500,500,225000,675000,write,19083.1,2622556646.0,7535084102.0,8409937634.0
False,False,False,False,False,1024,500,500,975000,0,read,65000.7,129356.0,170621.0,179655.0
False,False,False,False,False,1024,500,500,975000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,731250,243750,read,45702.4,255683.0,859695.0,1040640.0
False,False,False,False,False,1024,500,500,731250,243750,write,15233.7,6201719.0,7261771.0,7678692.0
False,False,False,False,False,1024,500,500,487500,487500,read,25219.2,50125059.0,2334674442.0,3020951085.0
False,False,False,False,False,1024,500,500,487500,487500,write,25217.7,62058623.0,2352632513.0,3040491885.0
False,False,False,False,False,1024,500,500,243750,731250,read,5397.43,3044423189.0,8801503628.0,9903012119.0
False,False,False,False,False,1024,500,500,243750,731250,write,16182.3,3045533460.0,8824487885.0,9919396268.0
False,False,False,False,False,1024,500,500,1050000,0,read,70001.3,132870.0,176763.0,186798.0
False,False,False,False,False,1024,500,500,1050000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,787500,262500,read,49217.4,324236.0,997077.0,1196716.0
False,False,False,False,False,1024,500,500,787500,262500,write,16405.5,6430465.0,7614498.0,8171693.0
False,False,False,False,False,1024,500,500,525000,525000,read,18418.9,1420304027.0,6016026280.0,6853758909.0
False,False,False,False,False,1024,500,500,525000,525000,write,18408.8,1428127525.0,6037203602.0,6868565447.0
False,False,False,False,False,1024,500,500,262500,787500,read,5552.27,2991639971.0,9244089548.0,10962389631.0
False,False,False,False,False,1024,500,500,262500,787500,write,16623.2,2994126578.0,9205400069.0,10968867874.0
False,False,False,False,False,1024,500,500,1125000,0,read,74999.7,126801.0,174218.0,183317.0
False,False,False,False,False,1024,500,500,1125000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,843750,281250,read,52733.6,418860.0,1192807.0,1409401.0
False,False,False,False,False,1024,500,500,843750,281250,write,17577.3,6723896.0,8024404.0,8669510.0
False,False,False,False,False,1024,500,500,562500,562500,read,17785.4,1875389054.0,6626100885.0,7579868305.0
False,False,False,False,False,1024,500,500,562500,562500,write,17736.9,1877440187.0,6617751580.0,7572241037.0
False,False,False,False,False,1024,500,500,281250,843750,read,5734.22,3349607281.0,8973624548.0,9957590363.0
False,False,False,False,False,1024,500,500,281250,843750,write,17188.7,3354814051.0,8964148050.0,9971769735.0
False,False,False,False,False,1024,500,500,1200000,0,read,79996.6,132601.0,181091.0,192922.0
False,False,False,False,False,1024,500,500,1200000,0,write,0.0,0.0,0.0,0.0
False,False,False,False,False,1024,500,500,900000,300000,read,56248.6,514308.0,1336980.0,1561562.0
False,False,False,False,False,1024,500,500,900000,300000,write,18748.8,7038736.0,8434915.0,9215571.0
False,False,False,False,False,1024,500,500,600000,600000,read,17573.8,2462388851.0,7464144346.0,9030337414.0
False,False,False,False,False,1024,500,500,600000,600000,write,17523.0,2470239801.0,7450822686.0,9041734816.0
False,False,False,False,False,1024,500,500,300000,900000,read,5771.59,3676847142.0,9377155610.0,10348729667.0
False,False,False,False,False,1024,500,500,300000,900000,write,17292.5,3693736689.0,9388708552.0,10346668179.0
True,False,False,False,False,1024,500,500,75000,0,read,4999.82,214572.0,266431.0,268380.0
True,False,False,False,False,1024,500,500,75000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,56250,18750,read,3515.51,4324857.0,6015469.0,6889411.0
True,False,False,False,False,1024,500,500,56250,18750,write,1171.84,5061933.0,6637782.0,7433102.0
True,False,False,False,False,1024,500,500,37500,37500,read,2343.54,4133125.0,5427219.0,5667628.0
True,False,False,False,False,1024,500,500,37500,37500,write,2343.61,4623805.0,5508902.0,5687200.0
True,False,False,False,False,1024,500,500,18750,56250,read,1171.77,4226352.0,5478400.0,5764246.0
True,False,False,False,False,1024,500,500,18750,56250,write,3515.5,4645647.0,5558756.0,5743547.0
True,False,False,False,False,1024,500,500,150000,0,read,9999.59,240982.0,342602.0,360056.0
True,False,False,False,False,1024,500,500,150000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,112500,37500,read,4241.5,3441729615.0,6248255752.0,7078852940.0
True,False,False,False,False,1024,500,500,112500,37500,write,1413.83,3442636065.0,6248416740.0,7077959588.0
True,False,False,False,False,1024,500,500,75000,75000,read,3470.14,2435894765.0,4396551880.0,5027831921.0
True,False,False,False,False,1024,500,500,75000,75000,write,3470.08,2436611759.0,4397130337.0,5029396433.0
True,False,False,False,False,1024,500,500,37500,112500,read,2343.6,4722428.0,6246985.0,6731453.0
True,False,False,False,False,1024,500,500,37500,112500,write,7030.98,5194131.0,6228024.0,6703648.0
True,False,False,False,False,1024,500,500,225000,0,read,14999.0,297679.0,422893.0,31801193.0
True,False,False,False,False,1024,500,500,225000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,168750,56250,read,4201.55,4941441526.0,8982354995.0,10096733921.0
True,False,False,False,False,1024,500,500,168750,56250,write,1400.52,4942188973.0,8982226213.0,10097864944.0
True,False,False,False,False,1024,500,500,112500,112500,read,3420.86,4335485095.0,7833847676.0,8803031121.0
True,False,False,False,False,1024,500,500,112500,112500,write,3420.79,4335488060.0,7834082321.0,8804045766.0
True,False,False,False,False,1024,500,500,56250,168750,read,2889.8,1490621144.0,3179537287.0,3782887268.0
True,False,False,False,False,1024,500,500,56250,168750,write,8668.91,1491119044.0,3178634730.0,3782904179.0
True,False,False,False,False,1024,500,500,300000,0,read,19997.0,378627.0,532702.0,914658.0
True,False,False,False,False,1024,500,500,300000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,225000,75000,read,4203.27,5682817111.0,10322777795.0,11573302004.0
True,False,False,False,False,1024,500,500,225000,75000,write,1401.11,5684062880.0,10322765291.0,11573784894.0
True,False,False,False,False,1024,500,500,150000,150000,read,3430.78,5202820403.0,9458887816.0,10587011601.0
True,False,False,False,False,1024,500,500,150000,150000,write,3430.71,5202943175.0,9459642530.0,10587216219.0
True,False,False,False,False,1024,500,500,75000,225000,read,2682.85,3295558438.0,6528293435.0,7496441944.0
True,False,False,False,False,1024,500,500,75000,225000,write,8050.37,3297309489.0,6530525253.0,7496566454.0
True,False,False,False,False,1024,500,500,375000,0,read,24995.0,430788.0,25481327.0,139254863.0
True,False,False,False,False,1024,500,500,375000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,281250,93750,read,4190.34,6164816779.0,11170351625.0,12474265357.0
True,False,False,False,False,1024,500,500,281250,93750,write,1396.76,6166080853.0,11171913087.0,12474530721.0
True,False,False,False,False,1024,500,500,187500,187500,read,3384.43,5753912795.0,10490932823.0,11733279850.0
True,False,False,False,False,1024,500,500,187500,187500,write,3384.37,5754030570.0,10490844274.0,11733749005.0
True,False,False,False,False,1024,500,500,93750,281250,read,2650.16,4089991041.0,8103228225.0,9278054221.0
True,False,False,False,False,1024,500,500,93750,281250,write,7950.04,4090079781.0,8103349454.0,9277922895.0
True,False,False,False,False,1024,500,500,450000,0,read,29998.9,525489.0,761340.0,858754.0
True,False,False,False,False,1024,500,500,450000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,337500,112500,read,4215.65,6473049592.0,11680668719.0,13048329331.0
True,False,False,False,False,1024,500,500,337500,112500,write,1405.2,6473146253.0,11681523280.0,13048253466.0
True,False,False,False,False,1024,500,500,225000,225000,read,3382.72,6101165392.0,11066248969.0,12439180524.0
True,False,False,False,False,1024,500,500,225000,225000,write,3382.72,6101443917.0,11064828890.0,12439153423.0
True,False,False,False,False,1024,500,500,112500,337500,read,2655.25,4596733282.0,9117289665.0,10388933676.0
True,False,False,False,False,1024,500,500,112500,337500,write,7966.13,4596462248.0,9119976900.0,10388975307.0
True,False,False,False,False,1024,500,500,525000,0,read,32368.7,1042709119.0,1122642635.0,1123904436.0
True,False,False,False,False,1024,500,500,525000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,393750,131250,read,4201.82,6702945618.0,12130297967.0,13486768184.0
True,False,False,False,False,1024,500,500,393750,131250,write,1400.63,6704703891.0,12133538059.0,13487208582.0
True,False,False,False,False,1024,500,500,262500,262500,read,3384.15,6290616682.0,11573738661.0,12955218156.0
True,False,False,False,False,1024,500,500,262500,262500,write,3384.15,6290948328.0,11575028598.0,12955176557.0
True,False,False,False,False,1024,500,500,131250,393750,read,2567.58,4981703043.0,9995422582.0,11359013270.0
True,False,False,False,False,1024,500,500,131250,393750,write,7701.86,4980915581.0,9993785343.0,11359615272.0
True,False,False,False,False,1024,500,500,600000,0,read,33923.8,1381945936.0,2094534578.0,2182242650.0
True,False,False,False,False,1024,500,500,600000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,450000,150000,read,4224.65,6833598778.0,12370663877.0,13785448034.0
True,False,False,False,False,1024,500,500,450000,150000,write,1408.11,6833403913.0,12369943111.0,13785640169.0
True,False,False,False,False,1024,500,500,300000,300000,read,3370.38,6589162486.0,11966123757.0,13351954457.0
True,False,False,False,False,1024,500,500,300000,300000,write,3370.38,6589135110.0,11965956812.0,13352023280.0
True,False,False,False,False,1024,500,500,150000,450000,read,2542.02,4978646323.0,10394217382.0,11963293166.0
True,False,False,False,False,1024,500,500,150000,450000,write,7625.89,4978429914.0,10392070805.0,11963241242.0
True,False,False,False,False,1024,500,500,675000,0,read,32975.9,2364196889.0,3675193837.0,3840588534.0
True,False,False,False,False,1024,500,500,675000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,506250,168750,read,4209.38,6925226479.0,12623219139.0,14041512666.0
True,False,False,False,False,1024,500,500,506250,168750,write,1403.15,6926983033.0,12623120077.0,14041688968.0
True,False,False,False,False,1024,500,500,337500,337500,read,3401.19,6693603717.0,12205507864.0,13624033604.0
True,False,False,False,False,1024,500,500,337500,337500,write,3401.19,6693495771.0,12205572411.0,13624393169.0
True,False,False,False,False,1024,500,500,168750,506250,read,2541.13,5224183730.0,10714723644.0,12407890448.0
True,False,False,False,False,1024,500,500,168750,506250,write,7623.56,5224136531.0,10719194585.0,12407792633.0
True,False,False,False,False,1024,500,500,750000,0,read,34137.8,2262759034.0,4057247506.0,4277601315.0
True,False,False,False,False,1024,500,500,750000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,562500,187500,read,4214.68,7096482992.0,12810576197.0,14237655685.0
True,False,False,False,False,1024,500,500,562500,187500,write,1404.77,7096370103.0,12810482301.0,14237937774.0
True,False,False,False,False,1024,500,500,375000,375000,read,3387.52,6923804160.0,12436666378.0,13871773618.0
True,False,False,False,False,1024,500,500,375000,375000,write,3387.52,6923756970.0,12436007737.0,13871962144.0
True,False,False,False,False,1024,500,500,187500,562500,read,2648.98,5594837380.0,11110380684.0,12638594582.0
True,False,False,False,False,1024,500,500,187500,562500,write,7948.74,5597160405.0,11111027034.0,12638194251.0
True,False,False,False,False,1024,500,500,825000,0,read,34917.1,2747605156.0,4931832648.0,5205773602.0
True,False,False,False,False,1024,500,500,825000,0,write,0.0,0.0,0.0,0.0
True,False,False,False,False,1024,500,500,618750,206250,read,4174.32,7176783108.0,13017769442.0,14413737003.0
True,False,False,False,False,1024,500,500,618750,206250,write,1391.54,7177883151.0,13018047465.0,14413730931.0
True,False,False,False,False,1024,500,500,412500,412500,read,3441.69,6901355321.0,12588282004.0,14033882340.0
True,False,False,False,False,1024,500,500,412500,412500,write,3441.69,6901353623.0,12589139649.0,14033934350.0
True,False,False,False,False,1024,500,500,206250,618750,read,2637.78,5852467188.0,11455424845.0,12970625543.0
True,False,False,False,False,1024,500,500,206250,618750,write,7915.77,5856218897.0,11460206546.0,12969800739.0
